1.000000,1.000000,1.000000,0.600000,0.750000,0.571429,1.000000,1.000000,1.000000,0.400000,0.750000,0.400000,0,0,1,0,0.727273,0.636364,2.500000,7.000000,3625.510275
0.500000,0.750000,0.285714,0.200000,0.250000,0.142857,0.600000,0.750000,0.400000,0.400000,0.250000,0.200000,0,0,0,1,0.454545,0.363636,18.500000,24.500000,853.588871
0.500000,0.600000,0.333333,0.400000,0.000000,0.833333,0.600000,0.600000,0.400000,0.200000,0.000000,0.800000,0,0,0,1,0.636364,0.636364,7.000000,7.000000,2106.214561
0.000000,0.000000,0.000000,0.600000,0.666667,0.400000,0.000000,0.000000,0.000000,0.600000,0.800000,0.400000,0,0,0,0,0.545455,0.454545,12.000000,19.000000,936.779289
0.600000,0.500000,0.750000,0.600000,0.600000,0.666667,0.800000,0.400000,0.750000,0.800000,0.600000,0.600000,0,0,1,1,0.800000,0.090909,3.500000,30.000000,2491.589922
0.600000,0.571429,0.666667,0.400000,0.444444,0.000000,0.200000,0.600000,0.600000,0.600000,0.600000,0.000000,0,0,0,1,0.153846,0.272727,29.000000,27.000000,3348.166853
0.400000,0.285714,0.500000,0.300000,0.400000,0.285714,0.200000,0.400000,0.500000,0.000000,0.400000,0.200000,0,0,0,0,0.727273,0.500000,4.000000,12.000000,2950.209797
0.500000,0.666667,0.400000,0.100000,0.200000,0.000000,0.600000,0.600000,0.400000,0.200000,0.200000,0.000000,0,0,0,0,0.363636,0.545455,25.000000,12.500000,926.004254
0.800000,1.000000,0.666667,0.500000,0.600000,0.500000,1.000000,1.000000,0.800000,0.800000,0.600000,0.400000,0,0,1,1,0.600000,0.545455,12.500000,12.500000,1293.912375
0.500000,0.500000,0.500000,0.500000,0.750000,0.500000,0.400000,0.500000,0.400000,0.400000,0.750000,0.200000,0,0,1,0,0.500000,0.583333,19.500000,9.000000,2678.563640
0.600000,0.714286,0.333333,0.700000,0.833333,0.500000,0.600000,0.800000,0.333333,0.800000,0.800000,0.500000,0,0,1,1,0.400000,0.200000,25.500000,29.000000,2331.244227
0.600000,0.714286,0.333333,0.300000,0.444444,0.000000,0.600000,0.600000,0.333333,0.600000,0.600000,0.000000,0,0,0,0,0.400000,0.250000,25.500000,27.000000,4097.316670
0.800000,1.000000,0.500000,0.500000,0.500000,0.400000,0.600000,1.000000,0.600000,0.400000,0.600000,0.400000,1,0,0,0,0.454545,0.454545,20.000000,20.000000,540.260727
0.600000,0.833333,0.250000,1.000000,1.000000,1.000000,0.400000,0.800000,0.250000,1.000000,1.000000,1.000000,1,0,1,1,0.500000,0.750000,20.500000,2.000000,543.237451
0.600000,0.800000,0.285714,0.000000,0.000000,0.000000,0.600000,0.800000,0.400000,0.000000,0.000000,0.000000,0,0,1,0,0.416667,0.500000,20.500000,14.000000,720.222676
0.500000,0.428571,0.750000,0.200000,0.250000,0.125000,0.600000,0.400000,0.750000,0.400000,0.250000,0.200000,0,0,0,0,0.818182,0.416667,2.500000,20.500000,306.085739
0.500000,0.600000,0.428571,0.500000,0.375000,0.500000,0.600000,0.600000,0.400000,0.200000,0.400000,0.500000,0,0,1,1,0.583333,0.750000,10.000000,3.000000,778.488155
0.300000,0.000000,0.714286,0.500000,0.750000,0.428571,0.200000,0.000000,0.600000,0.200000,0.750000,0.200000,0,0,0,1,0.583333,0.727273,10.000000,5.000000,871.658479
0.100000,0.200000,0.000000,0.900000,1.000000,0.666667,0.000000,0.200000,0.000000,1.000000,1.000000,0.800000,0,0,0,1,0.500000,0.636364,14.500000,10.500000,808.496591
0.500000,0.714286,0.400000,0.500000,0.428571,0.600000,0.600000,0.600000,0.400000,0.600000,0.600000,0.600000,0,0,1,1,0.416667,0.583333,20.500000,11.000000,2131.542277
0.700000,0.600000,0.714286,0.600000,0.666667,0.500000,1.000000,0.600000,0.800000,0.400000,0.666667,0.400000,0,0,1,1,0.166667,0.454545,29.000000,21.000000,1605.703207
0.500000,0.600000,0.428571,0.600000,0.625000,0.333333,0.600000,0.600000,0.400000,0.600000,0.600000,0.333333,1,0,0,0,0.583333,0.363636,11.000000,26.000000,941.489183
0.300000,0.400000,0.250000,0.500000,0.714286,0.250000,0.000000,0.400000,0.000000,0.400000,0.600000,0.250000,0,0,0,0,0.538462,0.454545,11.500000,21.000000,1330.184809
1.000000,1.000000,1.000000,0.700000,0.833333,0.600000,1.000000,1.000000,1.000000,0.800000,0.800000,0.600000,0,0,1,1,0.769231,0.181818,2.000000,29.000000,2962.266887
0.200000,0.250000,0.142857,0.400000,0.750000,0.444444,0.200000,0.250000,0.000000,0.400000,0.750000,0.200000,0,0,0,0,0.454545,0.615385,21.000000,7.000000,3494.627250
0.600000,0.666667,0.333333,0.300000,0.444444,0.000000,0.600000,0.800000,0.400000,0.600000,0.600000,0.000000,0,0,1,0,0.666667,0.230769,7.500000,27.000000,3844.947299
0.700000,0.666667,0.500000,0.500000,0.500000,0.333333,0.800000,0.800000,0.600000,0.200000,0.600000,0.400000,0,0,1,0,0.416667,0.500000,21.000000,15.500000,393.060520
0.800000,1.000000,0.500000,0.600000,0.625000,0.666667,0.600000,1.000000,0.600000,0.400000,0.600000,0.600000,0,0,1,1,0.416667,0.142857,21.500000,29.000000,892.259465
0.500000,0.750000,0.500000,0.555556,0.600000,0.500000,0.400000,0.750000,0.200000,0.400000,0.600000,0.500000,0,0,1,1,0.750000,0.555556,4.500000,22.000000,636.443522
0.500000,0.375000,0.400000,0.500000,0.428571,0.666667,0.200000,0.400000,0.400000,0.600000,0.600000,0.600000,0,0,0,1,0.769231,0.538462,3.000000,12.500000,2282.640499
0.600000,0.750000,0.333333,0.000000,0.000000,0.000000,0.800000,0.800000,0.333333,0.000000,0.000000,0.000000,0,0,1,0,0.454545,0.538462,22.000000,13.000000,1636.604142
0.800000,1.000000,0.571429,0.500000,0.666667,0.428571,0.800000,1.000000,0.600000,0.800000,0.800000,0.400000,0,0,0,1,0.583333,0.538462,13.500000,13.500000,1010.998234
0.400000,0.714286,0.200000,0.400000,0.750000,0.500000,0.200000,0.600000,0.200000,0.400000,0.750000,0.400000,0,0,0,1,0.416667,0.642857,22.500000,5.000000,3494.627250
0.200000,0.250000,0.111111,0.600000,0.500000,0.750000,0.200000,0.250000,0.200000,0.800000,0.600000,0.750000,1,0,0,1,0.384615,0.833333,22.500000,4.000000,306.085739
0.200000,0.333333,0.000000,0.600000,0.625000,0.500000,0.200000,0.400000,0.000000,0.800000,0.600000,0.500000,0,0,1,1,0.538462,0.333333,14.000000,26.000000,2110.809932
0.400000,0.625000,0.400000,0.700000,0.666667,0.714286,0.400000,0.600000,0.400000,1.000000,0.800000,0.800000,0,0,0,1,0.461538,0.153846,17.500000,29.500000,304.018220
0.500000,0.500000,0.428571,1.000000,1.000000,1.000000,0.400000,0.600000,0.400000,1.000000,1.000000,1.000000,1,0,0,1,0.615385,0.785714,9.500000,2.000000,1504.247513
0.200000,0.200000,0.142857,0.300000,0.500000,0.250000,0.200000,0.200000,0.000000,0.200000,0.400000,0.000000,0,0,0,1,0.416667,0.571429,22.500000,9.500000,1330.184809
0.700000,0.833333,0.285714,0.400000,0.444444,0.200000,0.600000,1.000000,0.400000,0.600000,0.600000,0.200000,0,0,1,1,0.384615,0.214286,22.500000,27.500000,3602.777230
0.800000,1.000000,0.500000,0.600000,0.571429,0.333333,0.600000,1.000000,0.600000,0.600000,0.800000,0.400000,0,0,1,0,0.461538,0.615385,18.000000,9.500000,1440.070259
0.700000,0.777778,0.333333,0.600000,0.428571,0.714286,0.800000,0.800000,0.333333,0.800000,0.600000,0.600000,0,0,1,1,0.500000,0.571429,18.500000,9.500000,1758.868909
0.500000,0.500000,0.285714,0.400000,0.600000,0.500000,0.200000,0.600000,0.200000,0.400000,0.600000,0.200000,0,0,0,0,0.538462,0.769231,15.500000,4.500000,404.767566
0.300000,0.000000,0.714286,0.000000,0.000000,0.000000,0.200000,0.000000,0.600000,0.000000,0.000000,0.000000,0,0,0,0,0.615385,0.571429,10.000000,10.000000,1584.012660
0.800000,1.000000,0.571429,0.500000,0.625000,0.400000,0.800000,1.000000,0.600000,0.600000,0.600000,0.400000,0,0,1,0,0.615385,0.307692,10.500000,26.500000,1366.275081
0.500000,0.666667,0.444444,0.500000,0.666667,0.400000,0.400000,0.666667,0.200000,0.400000,0.600000,0.400000,0,0,0,1,0.416667,0.500000,23.000000,16.000000,1386.700495
0.600000,0.600000,0.600000,0.800000,0.714286,0.500000,0.600000,0.600000,0.600000,0.800000,1.000000,0.600000,0,0,1,1,0.500000,0.461538,23.500000,19.000000,790.657672
0.500000,0.625000,0.571429,0.600000,0.500000,0.600000,0.200000,0.600000,0.400000,0.600000,0.600000,0.600000,1,0,0,0,0.200000,0.846154,28.000000,2.000000,1505.497987
0.500000,0.666667,0.375000,0.700000,0.666667,0.625000,0.800000,0.800000,0.200000,0.800000,0.800000,0.600000,0,0,0,0,0.500000,0.142857,16.000000,29.500000,675.217490
0.400000,0.428571,0.428571,0.300000,0.625000,0.200000,0.200000,0.600000,0.400000,0.200000,0.400000,0.200000,0,0,0,0,0.571429,0.384615,11.000000,24.000000,1336.055918
0.300000,0.500000,0.333333,0.600000,0.833333,0.500000,0.400000,0.400000,0.200000,0.800000,0.800000,0.400000,0,0,1,0,0.533333,0.166667,11.500000,29.500000,2817.232062
1.000000,1.000000,1.000000,0.200000,0.166667,0.142857,1.000000,1.000000,1.000000,0.200000,0.200000,0.000000,0,0,1,0,0.733333,0.384615,2.500000,24.000000,543.237451
0.700000,0.857143,0.285714,0.500000,0.500000,0.600000,0.800000,1.000000,0.400000,0.600000,0.600000,0.600000,0,0,1,0,0.357143,0.545455,24.500000,20.000000,530.190271
0.500000,0.571429,0.285714,0.600000,0.428571,0.625000,0.400000,0.800000,0.200000,0.800000,0.600000,0.600000,0,0,0,0,0.571429,0.533333,12.000000,12.000000,1514.345074
0.600000,0.500000,0.500000,0.000000,0.000000,0.000000,0.400000,0.600000,0.600000,0.000000,0.000000,0.000000,1,0,0,0,0.857143,0.533333,1.500000,12.500000,439.621271
0.400000,0.600000,0.444444,0.700000,0.800000,0.333333,0.400000,0.600000,0.200000,0.800000,0.800000,0.333333,0,0,0,1,0.714286,0.461538,4.500000,21.000000,1858.634500
0.400000,0.750000,0.500000,0.800000,1.000000,0.500000,0.400000,0.750000,0.400000,0.600000,1.000000,0.600000,0,0,1,1,0.666667,0.500000,4.500000,16.500000,304.300791
0.400000,0.333333,0.400000,0.500000,0.714286,0.375000,0.200000,0.200000,0.400000,0.800000,0.800000,0.200000,1,0,0,1,0.785714,0.466667,3.500000,17.000000,778.488155
0.500000,0.571429,0.285714,0.400000,0.444444,0.166667,0.400000,0.800000,0.200000,0.400000,0.600000,0.200000,0,0,1,0,0.571429,0.266667,13.500000,27.000000,2847.875177
0.400000,0.142857,0.714286,0.500000,0.666667,0.571429,0.400000,0.200000,0.600000,0.400000,0.600000,0.400000,0,1,1,1,0.642857,0.187500,8.500000,28.500000,1459.735253
0.600000,0.666667,0.500000,0.300000,0.400000,0.111111,0.600000,0.600000,0.400000,0.400000,0.400000,0.200000,0,0,1,1,0.466667,0.357143,17.000000,25.000000,2132.030646
0.800000,1.000000,0.571429,0.700000,0.666667,0.555556,0.800000,1.000000,0.600000,0.600000,0.800000,0.600000,0,0,1,0,0.642857,0.133333,9.000000,30.000000,404.511070
0.500000,0.625000,0.333333,0.300000,0.428571,0.000000,0.400000,0.600000,0.200000,0.400000,0.600000,0.000000,1,0,0,1,0.357143,0.571429,25.500000,13.500000,2110.809932
0.300000,0.625000,0.333333,0.400000,0.500000,0.444444,0.400000,0.400000,0.200000,0.400000,0.500000,0.200000,0,0,1,0,0.357143,0.461538,25.500000,21.500000,934.394318
0.700000,0.875000,0.285714,0.700000,1.000000,0.428571,0.800000,1.000000,0.400000,0.600000,1.000000,0.400000,0,0,1,0,0.400000,0.533333,21.500000,13.500000,700.779709
0.600000,0.625000,0.285714,0.400000,0.500000,0.285714,0.400000,0.800000,0.200000,0.200000,0.600000,0.200000,0,0,1,0,0.533333,0.533333,14.000000,14.000000,1714.706524
0.600000,0.555556,0.500000,0.400000,0.500000,0.500000,0.400000,0.600000,0.600000,0.600000,0.600000,0.400000,1,0,1,0,0.866667,0.583333,1.000000,17.500000,632.995435
0.600000,0.428571,0.555556,0.700000,0.800000,0.250000,0.600000,0.600000,0.400000,0.600000,0.800000,0.250000,1,0,0,0,0.562500,0.428571,9.500000,22.000000,1758.868909
0.300000,0.300000,0.400000,0.000000,0.000000,0.000000,0.200000,0.200000,0.400000,0.000000,0.000000,0.000000,0,0,0,0,0.733333,0.562500,3.500000,10.000000,2151.901983
0.800000,0.714286,0.571429,0.700000,0.833333,0.571429,0.800000,1.000000,0.600000,0.800000,0.800000,0.600000,1,0,1,1,0.428571,0.230769,22.500000,28.500000,267.621857
0.600000,0.714286,0.444444,0.400000,0.666667,0.500000,0.800000,0.800000,0.400000,0.400000,0.600000,0.200000,0,0,1,0,0.437500,0.176471,19.000000,28.500000,540.273105
0.700000,0.700000,0.500000,0.400000,0.666667,0.444444,0.800000,0.600000,0.400000,0.600000,0.600000,0.200000,0,0,1,1,0.437500,0.666667,19.000000,6.500000,1462.481618
0.400000,0.375000,0.428571,0.900000,1.000000,0.571429,0.200000,0.400000,0.400000,0.800000,1.000000,0.600000,1,0,0,1,0.600000,0.600000,10.500000,10.500000,1293.912375
0.400000,0.555556,0.333333,1.000000,1.000000,1.000000,0.200000,0.600000,0.200000,1.000000,1.000000,1.000000,0,0,0,1,0.333333,0.750000,25.500000,2.500000,1032.018257
0.500000,0.444444,0.285714,0.400000,0.250000,0.714286,0.400000,0.600000,0.400000,0.600000,0.400000,0.600000,0,0,1,1,0.250000,0.666667,27.000000,7.500000,2430.280887
0.300000,0.555556,0.333333,0.400000,0.428571,0.125000,0.200000,0.400000,0.200000,0.600000,0.600000,0.200000,0,0,0,1,0.333333,0.533333,25.500000,15.000000,2686.060525
0.400000,0.500000,0.428571,0.500000,0.800000,0.500000,0.400000,0.600000,0.200000,0.600000,0.800000,0.400000,0,0,0,1,0.615385,0.687500,15.000000,4.500000,562.813448
0.700000,1.000000,0.500000,0.300000,0.400000,0.100000,0.800000,1.000000,0.400000,0.400000,0.400000,0.000000,0,0,1,0,0.562500,0.400000,11.500000,23.000000,652.055155
0.600000,0.666667,0.500000,0.400000,0.333333,0.428571,0.400000,0.800000,0.400000,0.000000,0.200000,0.400000,0,0,0,0,0.125000,0.562500,30.000000,12.000000,1065.420726
0.900000,1.000000,0.625000,0.400000,0.666667,0.555556,0.800000,1.000000,0.600000,0.600000,0.600000,0.200000,0,0,1,1,0.625000,0.166667,8.500000,29.000000,1411.946344
0.500000,0.500000,0.500000,0.400000,0.428571,0.111111,0.600000,0.500000,0.400000,0.600000,0.600000,0.200000,0,0,1,0,0.428571,0.500000,23.000000,15.500000,2304.350608
0.200000,0.428571,0.333333,0.200000,0.166667,0.125000,0.400000,0.400000,0.200000,0.200000,0.200000,0.000000,0,1,0,0,0.562500,0.428571,13.000000,23.000000,1330.184809
1.000000,1.000000,1.000000,0.500000,0.400000,0.285714,1.000000,1.000000,1.000000,0.400000,0.600000,0.400000,0,1,1,0,0.764706,0.235294,2.000000,27.500000,110.823653
0.700000,0.777778,0.285714,0.300000,0.500000,0.250000,0.800000,0.800000,0.400000,0.200000,0.600000,0.000000,0,0,0,0,0.437500,0.500000,19.500000,16.000000,1060.882480
0.400000,0.600000,0.333333,0.400000,0.250000,0.750000,0.400000,0.400000,0.200000,0.600000,0.400000,0.600000,0,0,1,1,0.312500,0.625000,26.000000,9.500000,2448.405503
0.300000,0.400000,0.100000,0.300000,0.666667,0.400000,0.200000,0.400000,0.000000,0.400000,0.600000,0.200000,0,0,0,0,0.375000,0.687500,23.500000,5.000000,777.280378
0.600000,0.625000,0.444444,0.000000,0.000000,0.000000,0.600000,0.800000,0.400000,0.000000,0.000000,0.000000,0,0,0,0,0.411765,0.588235,20.000000,9.500000,1411.841888
0.600000,0.666667,0.285714,0.600000,0.600000,0.500000,0.600000,0.800000,0.200000,0.600000,0.800000,0.600000,0,0,1,1,0.500000,0.875000,17.000000,1.000000,1795.025393
0.600000,0.800000,0.500000,0.400000,0.500000,0.333333,0.800000,0.800000,0.600000,0.200000,0.400000,0.200000,0,0,1,0,0.647059,0.312500,5.500000,26.500000,3034.525394
0.500000,0.375000,0.555556,0.300000,0.400000,0.400000,0.400000,0.600000,0.400000,0.400000,0.400000,0.400000,0,1,0,1,0.588235,0.750000,10.000000,3.000000,2282.640499
0.100000,0.166667,0.111111,0.800000,0.750000,0.571429,0.000000,0.200000,0.000000,0.800000,1.000000,0.600000,0,0,0,1,0.400000,0.466667,24.000000,20.000000,2906.747874
0.300000,0.666667,0.300000,0.300000,0.400000,0.500000,0.200000,0.600000,0.200000,0.400000,0.400000,0.600000,0,0,0,1,0.647059,0.764706,5.500000,2.500000,1779.202219
0.700000,0.800000,0.400000,0.600000,0.600000,0.428571,0.800000,0.800000,0.400000,0.400000,0.800000,0.400000,0,0,1,0,0.466667,0.882353,20.500000,1.000000,2022.300256
0.400000,0.666667,0.500000,0.700000,0.700000,0.500000,0.400000,0.600000,0.200000,0.800000,0.800000,0.400000,0,0,0,1,0.210526,0.470588,28.000000,17.500000,1213.712214
0.600000,0.833333,0.500000,0.900000,1.000000,0.625000,0.600000,0.800000,0.600000,1.000000,1.000000,0.600000,0,0,0,1,0.214286,0.647059,29.500000,6.000000,1687.913919
0.200000,0.500000,0.222222,0.300000,0.333333,0.375000,0.200000,0.600000,0.000000,0.000000,0.200000,0.200000,1,0,0,0,0.529412,0.588235,14.000000,10.000000,1467.951742
0.500000,0.600000,0.500000,1.000000,1.000000,1.000000,0.600000,0.600000,0.400000,1.000000,1.000000,1.000000,0,0,1,1,0.400000,0.722222,24.000000,3.000000,946.956947
0.500000,0.400000,0.250000,0.700000,0.714286,0.500000,0.400000,0.600000,0.400000,0.400000,1.000000,0.400000,0,0,0,1,0.277778,0.176471,27.000000,29.500000,2311.343655
0.400000,0.600000,0.333333,0.300000,0.500000,0.333333,0.600000,0.400000,0.200000,0.600000,0.400000,0.200000,1,0,1,1,0.352941,0.588235,24.000000,10.000000,1330.184809
0.700000,1.000000,0.500000,0.300000,0.428571,0.428571,0.800000,1.000000,0.400000,0.200000,0.400000,0.200000,0,0,1,0,0.588235,0.642857,10.000000,14.000000,490.068744
0.000000,0.000000,0.000000,0.100000,0.142857,0.111111,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0,0,0,0,0.611111,0.375000,6.500000,24.500000,3843.069826
0.400000,0.500000,0.100000,0.500000,0.500000,0.428571,0.400000,0.600000,0.000000,0.200000,0.400000,0.400000,0,0,1,1,0.352941,0.352941,25.000000,25.000000,3443.843652
0.400000,0.250000,0.666667,0.600000,0.700000,0.285714,0.600000,0.400000,0.400000,0.600000,0.800000,0.200000,1,0,0,1,0.588235,0.470588,10.500000,17.500000,2106.214561
0.300000,0.428571,0.100000,0.700000,0.666667,0.444444,0.600000,0.600000,0.200000,0.600000,0.800000,0.400000,0,0,0,1,0.529412,0.388889,14.000000,22.000000,576.658551
0.300000,0.500000,0.300000,0.600000,0.714286,0.400000,0.600000,0.400000,0.200000,0.200000,1.000000,0.200000,0,0,0,0,0.555556,0.166667,11.500000,29.500000,2621.500236
0.700000,0.800000,0.285714,1.000000,1.000000,1.000000,0.800000,0.800000,0.400000,1.000000,1.000000,1.000000,0,0,1,1,0.470588,0.736842,17.500000,2.500000,3676.038600
0.400000,0.428571,0.500000,0.100000,0.142857,0.100000,0.200000,0.400000,0.400000,0.000000,0.200000,0.000000,0,0,1,0,0.600000,0.411765,14.500000,22.000000,3693.341415
0.400000,0.714286,0.300000,0.400000,0.500000,0.375000,0.400000,0.600000,0.200000,0.200000,0.400000,0.400000,0,1,1,0,0.666667,0.388889,4.000000,22.500000,2713.253054
0.400000,0.333333,0.555556,0.100000,0.125000,0.000000,0.200000,0.400000,0.400000,0.200000,0.200000,0.000000,0,0,0,1,0.555556,0.578947,12.000000,7.500000,137.380493
0.400000,0.700000,0.500000,0.600000,0.666667,0.500000,0.600000,0.800000,0.200000,0.800000,0.600000,0.600000,0,0,1,0,0.200000,0.611111,28.500000,8.000000,1180.968922
0.700000,0.857143,0.500000,0.200000,0.333333,0.333333,0.600000,0.800000,0.600000,0.000000,0.200000,0.200000,0,0,1,0,0.200000,0.555556,30.000000,12.000000,1474.213006
0.300000,0.400000,0.428571,0.300000,0.375000,0.100000,0.400000,0.400000,0.400000,0.400000,0.600000,0.200000,0,0,0,0,0.777778,0.555556,3.000000,12.500000,509.333176
0.800000,1.000000,0.555556,0.300000,0.555556,0.222222,0.800000,1.000000,0.600000,0.400000,0.600000,0.000000,0,0,0,1,0.611111,0.500000,9.500000,14.500000,1779.592303
0.500000,0.600000,0.333333,0.800000,0.750000,0.625000,0.800000,0.600000,0.200000,1.000000,1.000000,0.800000,0,0,1,1,0.388889,0.500000,22.500000,18.000000,2906.747874
0.700000,0.700000,0.400000,0.600000,0.700000,0.428571,0.600000,0.600000,0.400000,0.800000,0.800000,0.400000,0,0,0,0,0.437500,0.444444,23.000000,19.000000,1970.728363
0.600000,0.666667,0.500000,0.100000,0.333333,0.300000,0.800000,0.600000,0.800000,0.000000,0.200000,0.200000,0,0,1,0,0.631579,0.578947,6.000000,10.000000,2160.894257
0.400000,0.500000,0.500000,0.700000,0.700000,0.375000,0.400000,0.600000,0.400000,0.800000,0.800000,0.400000,1,0,0,1,0.375000,0.444444,25.500000,19.500000,3081.458828
0.800000,0.666667,0.500000,0.800000,1.000000,0.555556,0.800000,0.800000,0.600000,0.800000,1.000000,0.600000,1,0,1,1,0.368421,0.631579,24.000000,6.500000,1010.998234
0.300000,0.444444,0.300000,0.900000,0.750000,0.666667,0.400000,0.400000,0.200000,1.000000,1.000000,0.800000,0,0,0,1,0.578947,0.529412,10.000000,15.500000,3024.686274
0.500000,0.500000,0.250000,0.600000,0.600000,0.500000,0.400000,0.800000,0.400000,0.600000,0.800000,0.400000,0,0,1,1,0.263158,0.888889,27.000000,1.000000,4221.559922
0.500000,0.400000,0.555556,0.400000,0.571429,0.100000,0.200000,0.600000,0.400000,0.600000,0.800000,0.000000,0,0,1,1,0.526316,0.333333,14.000000,26.500000,7.697654
0.400000,0.375000,0.500000,0.300000,0.500000,0.333333,0.200000,0.400000,0.400000,0.200000,0.400000,0.200000,0,0,0,0,0.562500,0.368421,16.000000,24.500000,3181.711912
0.500000,0.750000,0.300000,0.300000,0.555556,0.200000,0.600000,0.800000,0.200000,0.200000,0.600000,0.000000,1,0,1,0,0.684211,0.526316,5.000000,14.500000,404.767566
0.400000,0.700000,0.500000,0.200000,0.142857,0.200000,0.400000,0.600000,0.200000,0.200000,0.200000,0.200000,0,0,0,1,0.190476,0.444444,28.500000,19.500000,3109.585915
0.600000,0.714286,0.500000,0.400000,0.500000,0.428571,0.400000,1.000000,0.200000,0.600000,0.600000,0.400000,0,1,1,1,0.210526,0.789474,29.000000,2.500000,364.658544
0.300000,0.375000,0.100000,0.600000,0.900000,0.500000,0.200000,0.600000,0.200000,0.600000,0.800000,0.400000,0,0,0,0,0.578947,0.611111,11.000000,11.000000,1488.149947
0.100000,0.125000,0.000000,0.200000,0.333333,0.300000,0.200000,0.200000,0.000000,0.200000,0.200000,0.200000,0,0,0,1,0.600000,0.550000,8.000000,11.500000,2534.270811
0.500000,0.571429,0.500000,1.000000,1.000000,1.000000,0.600000,0.400000,0.800000,1.000000,1.000000,1.000000,1,0,0,1,0.650000,0.750000,5.500000,3.000000,3625.510275
0.700000,0.875000,0.500000,0.600000,0.800000,0.285714,0.600000,0.800000,0.600000,0.600000,0.600000,0.400000,1,0,1,0,0.187500,0.444444,30.000000,19.500000,947.854547
0.500000,0.500000,0.500000,0.400000,0.400000,0.250000,0.800000,0.600000,0.400000,0.400000,0.600000,0.400000,0,1,1,0,0.800000,0.300000,1.500000,27.000000,2584.272150
0.700000,0.700000,0.400000,0.500000,0.900000,0.444444,0.600000,0.800000,0.400000,0.400000,0.800000,0.200000,1,0,1,0,0.470588,0.631579,19.500000,8.500000,1751.675208
0.400000,0.222222,0.666667,0.400000,0.500000,0.300000,0.600000,0.400000,0.400000,0.400000,0.600000,0.200000,0,1,0,1,0.611111,0.600000,12.000000,9.000000,2286.928168
0.200000,0.555556,0.200000,0.600000,0.500000,0.555556,0.200000,0.600000,0.000000,0.400000,0.600000,0.400000,0,1,0,1,0.550000,0.500000,12.000000,15.000000,1178.112689
0.800000,1.000000,0.600000,0.600000,0.600000,0.555556,0.800000,1.000000,0.600000,0.800000,0.800000,0.400000,0,1,1,1,0.650000,0.842105,7.000000,2.000000,2834.211228
0.400000,0.428571,0.500000,0.800000,0.750000,0.600000,0.400000,0.400000,0.400000,0.800000,1.000000,0.800000,0,1,0,0,0.411765,0.555556,24.500000,15.500000,2177.989304
0.500000,0.500000,0.333333,0.700000,0.700000,0.444444,0.600000,0.600000,0.200000,1.000000,0.800000,0.400000,0,0,0,1,0.421053,0.421053,20.000000,20.000000,3535.934223
0.700000,0.600000,0.500000,0.200000,0.500000,0.300000,0.600000,0.600000,0.600000,0.200000,0.400000,0.200000,0,0,0,0,0.350000,0.350000,24.500000,24.500000,2026.198865
